factor,factor_bin,metric,method,prefix,n,mean,std,iqr,q05,q95,std_p90,unpredictable
noise,0.19109257923523043,recall_region_2,λ=4,divtree_lambda4_region2,207,0.5582552004579086,0.41074669485154214,0.8766522589439293,0.0,1.0,0.4283403022218822,False
intensity,0.2664944002069672,fnr_region_2,λ=4,divtree_lambda4_region2,218,0.4757215904861163,0.41057556460796674,0.8836069891360779,0.0,1.0,0.42928680468731895,False
intensity,0.2664944002069672,recall_region_2,λ=4,divtree_lambda4_region2,218,0.5242784095138836,0.4105755646079667,0.8836069891360779,0.0,1.0,0.42928680468731895,False
intensity,0.3354720276494002,fnr_region_2,λ=8,divtree_lambda8_region2,204,0.4363858074946446,0.41045425805294156,0.8674671345525806,0.0,1.0,0.4272765893305503,False
intensity,0.3354720276494002,recall_region_2,λ=8,divtree_lambda8_region2,204,0.5636141925053554,0.41045425805294156,0.8674671345525806,0.0,1.0,0.4272765893305503,False
noise,0.024069432106053914,fnr_region_2,TwoStep (tuned),twostep_tuned,221,0.46073502644353,0.4102911636779302,0.9358313404013564,0.0,1.0,0.41432396846810765,False
noise,0.024069432106053914,recall_region_2,TwoStep (tuned),twostep_tuned,221,0.5392649735564701,0.4102911636779302,0.9358313404013564,0.0,1.0,0.41432396846810765,False
intensity,0.1681712049266273,fnr_region_2,TwoStep (tuned),twostep_tuned,211,0.5085189716805856,0.41003233779549486,0.9044244306187001,0.0,1.0,0.41633648839459225,False
intensity,0.1681712049266273,recall_region_2,TwoStep (tuned),twostep_tuned,211,0.49148102831941437,0.41003233779549486,0.9044244306187003,0.0,1.0,0.41633648839459225,False
intensity,0.3763920367806187,fnr_region_2,TwoStep (tuned),twostep_tuned,221,0.5249365563512249,0.4097517822248535,0.9114746042373256,0.0,1.0,0.41633648839459225,False
intensity,0.3763920367806187,recall_region_2,TwoStep (tuned),twostep_tuned,221,0.475063443648775,0.4097517822248535,0.9114746042373256,0.0,1.0,0.41633648839459225,False
noise,6.037731371322748,fnr_region_2,λ=4,divtree_lambda4_region2,214,0.6245769363290782,0.40937617048168434,0.839401860110292,0.0,1.0,0.4283403022218822,False
noise,6.037731371322748,recall_region_2,λ=4,divtree_lambda4_region2,214,0.37542306367092193,0.40937617048168434,0.839401860110292,0.0,1.0,0.4283403022218822,False
data_size,19936.00746568184,fnr_region_2,TwoStep (tuned),twostep_tuned,244,0.5176197653494106,0.40905113306271823,0.9163339563780513,0.0,1.0,0.4171199150521218,False
data_size,19936.00746568184,recall_region_2,TwoStep (tuned),twostep_tuned,244,0.48238023465058943,0.40905113306271823,0.9163339563780512,0.0,1.0,0.4171199150521218,False
intensity,0.10612438439422897,fnr_region_2,λ=8,divtree_lambda8_region2,226,0.5768207511578102,0.4089872199728414,0.867690288537187,0.0,1.0,0.4272765893305503,False
intensity,0.10612438439422897,recall_region_2,λ=8,divtree_lambda8_region2,226,0.4231792488421898,0.4089872199728414,0.867690288537187,0.0,1.0,0.4272765893305503,False
noise,0.26990244496021376,recall_region_2,λ=4,divtree_lambda4_region2,230,0.5884205760231629,0.4089474993598721,0.8783473914311953,0.0,1.0,0.4283403022218822,False
noise,0.26990244496021376,fnr_region_2,λ=4,divtree_lambda4_region2,230,0.41157942397683706,0.40894749935987207,0.8783473914311953,0.0,1.0,0.4283403022218822,False
data_size,253368.11425203207,fnr_region_2,λ=8,divtree_lambda8_region2,216,0.4165022974675508,0.4089022747031161,0.8578867523775315,0.0,1.0,0.42836887778108407,False
data_size,253368.11425203207,recall_region_2,λ=8,divtree_lambda8_region2,216,0.5834977025324493,0.4089022747031161,0.8578867523775315,0.0,1.0,0.42836887778108407,False
data_size,16394.80890739932,fnr_region_2,TwoStep (tuned),twostep_tuned,231,0.5224230954724078,0.40853668149240285,0.9243293721901591,0.0,1.0,0.4171199150521218,False
data_size,16394.80890739932,recall_region_2,TwoStep (tuned),twostep_tuned,231,0.47757690452759216,0.40853668149240285,0.9243293721901592,0.0,1.0,0.4171199150521218,False
data_size,53002.61908810494,fnr_region_2,TwoStep (tuned),twostep_tuned,231,0.49671581065584314,0.4085083995572236,0.9317459660089455,0.0,1.0,0.4171199150521218,False
data_size,53002.61908810494,recall_region_2,TwoStep (tuned),twostep_tuned,231,0.5032841893441568,0.4085083995572236,0.9317459660089454,0.0,1.0,0.4171199150521218,False
data_size,11087.731534380375,fnr_region_2,λ=2,divtree_lambda2_region2,220,0.5646632637727831,0.40808183080546456,0.8007813799803067,0.0,1.0,0.4295319496672729,False
data_size,11087.731534380375,recall_region_2,λ=2,divtree_lambda2_region2,220,0.435336736227217,0.40808183080546456,0.8007813799803069,0.0,1.0,0.42953194966727287,False
noise,0.04801664771977973,fnr_region_2,λ=8,divtree_lambda8_region2,227,0.43175987014197914,0.40797383567132367,0.8708460574105474,0.0,1.0,0.4287915401089431,False
noise,0.04801664771977973,recall_region_2,λ=8,divtree_lambda8_region2,227,0.5682401298580207,0.40797383567132367,0.8708460574105474,0.0,1.0,0.4287915401089431,False
noise,0.01704130491500777,recall_region_2,TwoStep (tuned),twostep_tuned,224,0.5240251247532169,0.40790591198593085,0.9015011925086309,0.0,1.0,0.41432396846810765,False
noise,0.01704130491500777,fnr_region_2,TwoStep (tuned),twostep_tuned,224,0.4759748752467831,0.40790591198593074,0.9015011925086309,0.0,1.0,0.41432396846810765,False
data_size,29478.2599815721,fnr_region_2,TwoStep (tuned),twostep_tuned,239,0.5000904387388853,0.4077950213379519,0.9334809551503455,0.0,1.0,0.4171199150521218,False
data_size,29478.2599815721,recall_region_2,TwoStep (tuned),twostep_tuned,239,0.49990956126111474,0.4077950213379519,0.9334809551503455,0.0,1.0,0.4171199150521218,False
intensity,0.1498882271567853,fnr_region_2,TwoStep (tuned),twostep_tuned,212,0.5110499884398314,0.4076272280793431,0.9004241653339634,0.0,1.0,0.41633648839459225,False
intensity,0.1498882271567853,recall_region_2,TwoStep (tuned),twostep_tuned,212,0.4889500115601686,0.4076272280793431,0.9004241653339635,0.0,1.0,0.41633648839459225,False
data_size,208362.77391753628,fnr_region_2,TwoStep (tuned),twostep_tuned,212,0.48329471798248097,0.407529960210326,0.9026963028428676,0.0,1.0,0.4171199150521218,False
data_size,208362.77391753628,recall_region_2,TwoStep (tuned),twostep_tuned,212,0.5167052820175191,0.407529960210326,0.9026963028428676,0.0,1.0,0.4171199150521218,False
intensity,0.2664944002069672,fnr_region_2,λ=2,divtree_lambda2_region2,218,0.47382147100742755,0.4073016854793593,0.8701898329351833,0.0,1.0,0.4303739245509382,False
intensity,0.2664944002069672,recall_region_2,λ=2,divtree_lambda2_region2,218,0.5261785289925724,0.4073016854793593,0.8701898329351833,0.0,1.0,0.4303739245509382,False
intensity,0.6692077956169817,fnr_region_2,TwoStep (tuned),twostep_tuned,209,0.4620320178474638,0.4071864692301689,0.9141401716587261,0.0,1.0,0.41633648839459225,False
intensity,0.6692077956169817,recall_region_2,TwoStep (tuned),twostep_tuned,209,0.5379679821525362,0.4071864692301689,0.9141401716587261,0.0,1.0,0.41633648839459225,False
noise,0.04801664771977973,fnr_region_2,λ=4,divtree_lambda4_region2,227,0.4347267286078654,0.4070667063973544,0.8693970052570752,0.0,1.0,0.4283403022218822,False
noise,0.04801664771977973,recall_region_2,λ=4,divtree_lambda4_region2,227,0.5652732713921346,0.40706670639735437,0.8693970052570751,0.0,1.0,0.4283403022218822,False
data_size,13482.627330113071,fnr_region_2,TwoStep (tuned),twostep_tuned,236,0.5210940673006689,0.4064850055896288,0.9274832765731336,0.0,1.0,0.4171199150521218,False
data_size,13482.627330113071,recall_region_2,TwoStep (tuned),twostep_tuned,236,0.4789059326993311,0.4064850055896288,0.9274832765731335,0.0,1.0,0.4171199150521218,False
data_size,13482.627330113071,fnr_region_2,λ=4,divtree_lambda4_region2,236,0.5746830304000545,0.40600952544326047,0.8381991029710724,0.0,1.0,0.42839849637586885,False
data_size,13482.627330113071,recall_region_2,λ=4,divtree_lambda4_region2,236,0.42531696959994547,0.40600952544326047,0.8381991029710723,0.0,1.0,0.4283984963758689,False
noise,0.19109257923523043,fnr_region_2,λ=8,divtree_lambda8_region2,207,0.43211934700311216,0.4059794845949529,0.8539274185941235,0.0,1.0,0.4287915401089431,False
noise,0.19109257923523043,recall_region_2,λ=8,divtree_lambda8_region2,207,0.5678806529968877,0.4059794845949529,0.8539274185941234,0.0,1.0,0.4287915401089431,False
data_size,78372.01043754505,fnr_region_2,TwoStep (tuned),twostep_tuned,202,0.4662265041675982,0.4056360742705888,0.9239682097860265,0.0,1.0,0.4171199150521218,False
data_size,78372.01043754505,recall_region_2,TwoStep (tuned),twostep_tuned,202,0.5337734958324019,0.4056360742705888,0.9239682097860265,0.0,1.0,0.4171199150521218,False
intensity,0.4223033626515117,fnr_region_2,TwoStep (tuned),twostep_tuned,235,0.44400458143381005,0.40540634582675233,0.944550559942142,0.0,1.0,0.41633648839459225,False
intensity,0.4223033626515117,recall_region_2,TwoStep (tuned),twostep_tuned,235,0.5559954185661901,0.4054063458267523,0.944550559942142,0.0,1.0,0.41633648839459225,False
noise,6.037731371322748,recall_region_2,λ=8,divtree_lambda8_region2,214,0.38899775210876536,0.40536276850753455,0.8686444067640976,0.0,1.0,0.4287915401089431,False
noise,6.037731371322748,fnr_region_2,λ=8,divtree_lambda8_region2,214,0.6110022478912348,0.4053627685075345,0.8686444067640976,0.0,1.0,0.4287915401089431,False
noise,0.5384344159537604,recall_region_2,TwoStep (tuned),twostep_tuned,220,0.5082354658690271,0.4053259902738713,0.916479863787766,0.0,1.0,0.41432396846810765,False
noise,0.5384344159537604,fnr_region_2,TwoStep (tuned),twostep_tuned,220,0.4917645341309729,0.40532599027387123,0.9164798637877659,0.0,1.0,0.41432396846810765,False
data_size,19936.00746568184,recall_region_2,λ=4,divtree_lambda4_region2,244,0.45103153307739846,0.4052723284261498,0.8155936571436404,0.0,1.0,0.4283984963758689,False
data_size,19936.00746568184,fnr_region_2,λ=4,divtree_lambda4_region2,244,0.5489684669226016,0.40527232842614974,0.8155936571436403,0.0,1.0,0.42839849637586885,False
data_size,19936.00746568184,fnr_region_2,λ=8,divtree_lambda8_region2,244,0.5180322962826817,0.4050940154408905,0.8675206464901563,0.0,1.0,0.42836887778108407,False
data_size,19936.00746568184,recall_region_2,λ=8,divtree_lambda8_region2,244,0.48196770371731834,0.4050940154408905,0.8675206464901563,0.0,1.0,0.42836887778108407,False
data_size,11087.731534380375,fnr_region_2,λ=4,divtree_lambda4_region2,220,0.5589639695356875,0.404944654712841,0.8059565637535652,0.0,1.0,0.42839849637586885,False
data_size,11087.731534380375,recall_region_2,λ=4,divtree_lambda4_region2,220,0.44103603046431256,0.40494465471284097,0.8059565637535652,0.0,1.0,0.4283984963758689,False
noise,8.527795614328893,fnr_region_2,λ=2,divtree_lambda2_region2,228,0.659199276553545,0.40443224392218174,0.8397979797979798,0.0,1.0,0.4317190829016066,False
noise,8.527795614328893,recall_region_2,λ=2,divtree_lambda2_region2,228,0.34080072344645507,0.40443224392218174,0.8397979797979798,0.0,1.0,0.4317190829016066,False
data_size,253368.11425203207,recall_region_2,λ=4,divtree_lambda4_region2,216,0.5744089971933017,0.4042016020136459,0.8455488955545704,0.0,1.0,0.4283984963758689,False
data_size,253368.11425203207,fnr_region_2,λ=4,divtree_lambda4_region2,216,0.4255910028066982,0.40420160201364586,0.8455488955545704,0.0,1.0,0.42839849637586885,False
noise,0.09578948302920401,fnr_region_2,TwoStep (tuned),twostep_tuned,216,0.43122056354689736,0.4039029570220974,0.8656074739563122,0.0,1.0,0.41432396846810765,False
noise,0.09578948302920401,recall_region_2,TwoStep (tuned),twostep_tuned,216,0.5687794364531026,0.4039029570220974,0.8656074739563122,0.0,1.0,0.41432396846810765,False
intensity,0.2375220728879286,fnr_region_2,TwoStep (tuned),twostep_tuned,226,0.49336709970852716,0.4037815263753449,0.892007083186664,0.0,1.0,0.41633648839459225,False
intensity,0.2375220728879286,recall_region_2,TwoStep (tuned),twostep_tuned,226,0.5066329002914729,0.4037815263753449,0.892007083186664,0.0,1.0,0.41633648839459225,False
intensity,0.47381483315153217,fnr_region_2,TwoStep (tuned),twostep_tuned,230,0.47967416552584846,0.4037324682873917,0.882065519777714,0.0,1.0,0.41633648839459225,False
intensity,0.47381483315153217,recall_region_2,TwoStep (tuned),twostep_tuned,230,0.5203258344741515,0.4037324682873917,0.8820655197777141,0.0,1.0,0.41633648839459225,False
intensity,0.11906916196297226,fnr_region_2,TwoStep (tuned),twostep_tuned,195,0.5399935843261315,0.40337500279004834,0.9069006452320506,0.0,1.0,0.41633648839459225,False
intensity,0.11906916196297226,recall_region_2,TwoStep (tuned),twostep_tuned,195,0.46000641567386846,0.40337500279004834,0.9069006452320506,0.0,1.0,0.41633648839459225,False
rareness,0.07123780414477837,precision_region_2,λ=4,divtree_lambda4_region2,137,0.4492173477189725,0.4032893527291502,0.9192533101801607,0.05162700245709783,1.0,0.40481784666359927,False
rareness,0.07123780414477837,precision_region_2,λ=2,divtree_lambda2_region2,120,0.5044066217456591,0.40323095521742386,0.9122848780683379,0.04968876160929141,1.0,0.40591300028870575,False
intensity,0.11906916196297226,fnr_region_2,λ=2,divtree_lambda2_region2,195,0.5746013760473785,0.40319072504756304,0.7941313800037151,0.0,1.0,0.4303739245509382,False
intensity,0.11906916196297226,recall_region_2,λ=2,divtree_lambda2_region2,195,0.4253986239526215,0.40319072504756304,0.7941313800037151,0.0,1.0,0.4303739245509382,False
data_size,253368.11425203207,recall_region_2,TwoStep (tuned),twostep_tuned,216,0.5445862408020539,0.4025875134884204,0.8916973756021329,0.0,1.0,0.4171199150521218,False
data_size,253368.11425203207,fnr_region_2,TwoStep (tuned),twostep_tuned,216,0.45541375919794613,0.40258751348842037,0.8916973756021329,0.0,1.0,0.4171199150521218,False
sparsity,3.0,fnr_region_2,λ=2,divtree_lambda2_region2,752,0.586900808800553,0.40186725919128086,0.82444773209031,0.0,1.0,0.4262964165071911,False
sparsity,3.0,recall_region_2,λ=2,divtree_lambda2_region2,752,0.413099191199447,0.40186725919128086,0.82444773209031,0.0,1.0,0.4262964165071911,False
noise,0.19109257923523043,fnr_region_2,TwoStep (tuned),twostep_tuned,207,0.40339696291188787,0.40166973721340843,0.851962727081766,0.0,1.0,0.41432396846810765,False
noise,0.19109257923523043,recall_region_2,TwoStep (tuned),twostep_tuned,207,0.5966030370881121,0.40166973721340843,0.851962727081766,0.0,1.0,0.41432396846810765,False
noise,0.26990244496021376,fnr_region_2,λ=8,divtree_lambda8_region2,230,0.40233566384935293,0.4011951278743837,0.8419460120962368,0.0,1.0,0.4287915401089431,False
noise,0.26990244496021376,recall_region_2,λ=8,divtree_lambda8_region2,230,0.597664336150647,0.4011951278743837,0.8419460120962368,0.0,1.0,0.4287915401089431,False
data_size,115884.31148680957,fnr_region_2,TwoStep (tuned),twostep_tuned,236,0.48497855011516033,0.40099446204188194,0.8885845837703954,0.0,1.0,0.4171199150521218,False
data_size,115884.31148680957,recall_region_2,TwoStep (tuned),twostep_tuned,236,0.5150214498848397,0.40099446204188194,0.8885845837703954,0.0,1.0,0.4171199150521218,False
noise,0.38121485453303716,fnr_region_2,TwoStep (tuned),twostep_tuned,211,0.4617197461055566,0.40056309580622884,0.8616149257495093,0.0,1.0,0.41432396846810765,False
noise,0.38121485453303716,recall_region_2,TwoStep (tuned),twostep_tuned,211,0.5382802538944435,0.40056309580622884,0.8616149257495092,0.0,1.0,0.41432396846810765,False
noise,0.03399607980711228,fnr_region_2,λ=2,divtree_lambda2_region2,202,0.46153952010887606,0.4003402666894026,0.8577566864577514,0.0,1.0,0.4317190829016066,False
noise,0.03399607980711228,recall_region_2,λ=2,divtree_lambda2_region2,202,0.538460479891124,0.4003402666894026,0.8577566864577514,0.0,1.0,0.4317190829016066,False
data_size,11087.731534380375,fnr_region_2,TwoStep (tuned),twostep_tuned,220,0.5317046472381474,0.40003128368487645,0.8520037524003008,0.0,1.0,0.4171199150521218,False
data_size,11087.731534380375,recall_region_2,TwoStep (tuned),twostep_tuned,220,0.46829535276185263,0.40003128368487645,0.8520037524003008,0.0,1.0,0.4171199150521218,False
sparsity,4.0,fnr_region_2,TwoStep (recall),twostep_recall,717,0.5367862904064563,0.3997357955855698,0.8894070440975947,0.0,0.9871758449537072,0.4763170750164102,False
sparsity,4.0,recall_region_2,TwoStep (recall),twostep_recall,717,0.46321370959354374,0.39973579558556976,0.8894070440975947,0.012824155046292734,1.0,0.4763170750164102,False
noise,0.03399607980711228,fnr_region_2,λ=4,divtree_lambda4_region2,202,0.44717548646922495,0.39943699805851357,0.8620492665358304,0.0,1.0,0.4283403022218822,False
noise,0.03399607980711228,recall_region_2,λ=4,divtree_lambda4_region2,202,0.5528245135307751,0.39943699805851357,0.8620492665358304,0.0,1.0,0.4283403022218822,False
intensity,0.9451774034505906,fnr_region_2,TwoStep (tuned),twostep_tuned,200,0.4482528002578269,0.3993319418048829,0.8994013092355632,0.0,1.0,0.41633648839459225,False
intensity,0.9451774034505906,recall_region_2,TwoStep (tuned),twostep_tuned,200,0.5517471997421731,0.39933194180488285,0.8994013092355633,0.0,1.0,0.41633648839459225,False
noise,0.03399607980711228,fnr_region_2,TwoStep (tuned),twostep_tuned,202,0.400877562087004,0.3990622568666274,0.8423069750093248,0.0,1.0,0.41432396846810765,False
noise,0.03399607980711228,recall_region_2,TwoStep (tuned),twostep_tuned,202,0.599122437912996,0.3990622568666274,0.8423069750093248,0.0,1.0,0.41432396846810765,False
data_size,35845.419997710356,fnr_region_2,TwoStep (tuned),twostep_tuned,189,0.5325134090081332,0.3986759773312979,0.846793341173959,0.0,1.0,0.4171199150521218,False
data_size,35845.419997710356,recall_region_2,TwoStep (tuned),twostep_tuned,189,0.46748659099186685,0.3986759773312979,0.846793341173959,0.0,1.0,0.4171199150521218,False
noise,0.26990244496021376,fnr_region_2,TwoStep (tuned),twostep_tuned,230,0.3873533260587411,0.3982082862567248,0.8184097888145836,0.0,1.0,0.41432396846810765,False
