factor,factor_bin,metric,method,prefix,n,mean,std,iqr,q05,q95,std_p90,unpredictable
dispersion,0.264155074578139,f1_region_2,TwoStep (recall),twostep_recall,1025,0.2818222797017898,0.3467678582749177,0.6267857142857143,0.0,0.9011719910133448,0.41144058137571676,False
rareness,0.26752573998233714,f1_region_2,λ=4,divtree_lambda4_region2,967,0.3273330265137719,0.3463928685825018,0.4052679017035992,0.0,1.0,0.3769077654089158,False
noise,5.140640682151394,f1_region_2,TwoStep (recall),twostep_recall,454,0.3525205683624355,0.3448305065412393,0.673944377358983,0.0,0.9662117275128838,0.3767897655575654,False
rareness,0.17172392756746951,f1_region_2,λ=0,divtree_lambda0,878,0.20866981414195881,0.3437220972221458,0.2814592132263717,0.0,1.0,0.365592354748749,False
rareness,0.21433751607024035,fnr_region_2,TwoStep (recall),twostep_recall,978,0.8062760787963561,0.3425943301740369,0.18997910135841167,0.0,1.0,0.4067749558697657,False
rareness,0.21433751607024035,recall_region_2,TwoStep (recall),twostep_recall,978,0.19372392120364398,0.3425943301740369,0.1899791013584117,0.0,1.0,0.4067749558697657,False
dispersion,0.028130383551941408,precision_region_2,λ=8,divtree_lambda8_region2,65,0.6597573038308284,0.34143092760180854,0.6920752963049035,0.12024242424242423,1.0,0.34277236287307356,False
dispersion,0.4134239376079035,f1_region_2,TwoStep (recall),twostep_recall,917,0.2847309362847396,0.34134556395329907,0.6319742489270386,0.0,0.886794915036153,0.41144058137571676,False
rareness,0.17172392756746951,f1_region_2,λ=2,divtree_lambda2_region2,878,0.22602216463659225,0.3406381806207625,0.29201325777825293,0.0,1.0,0.3714824320098797,False
dispersion,0.4134239376079035,f1_region_2,TwoStep (tuned),twostep_tuned,917,0.28168953267800434,0.34047212085349055,0.6269592476489029,0.0,0.886794915036153,0.41406364200007645,False
rareness,0.33391271330047,f1_region_2,λ=2,divtree_lambda2_region2,1004,0.3494322743501444,0.34034187975553254,0.44542775400982376,0.0,1.0,0.3714824320098797,False
noise,5.140640682151394,f1_region_2,TwoStep (tuned),twostep_tuned,454,0.34244764189540255,0.3402815119492007,0.638043496165578,0.0,0.9662117275128838,0.3788721995127087,False
rareness,0.21433751607024035,precision_region_2,λ=2,divtree_lambda2_region2,719,0.5256621809592839,0.3402056610188191,0.7411797191456825,0.14787878787878786,1.0,0.44840864800223723,False
rareness,0.17172392756746951,f1_region_2,λ=8,divtree_lambda8_region2,878,0.2410193367351342,0.34016894289837496,0.30329433111472837,0.0,1.0,0.3773597443848267,False
rareness,0.17172392756746951,f1_region_2,λ=4,divtree_lambda4_region2,878,0.23449519495715615,0.3396199750938826,0.2970238598667456,0.0,1.0,0.3769077654089158,False
dispersion,0.03519200285202227,precision_region_2,λ=8,divtree_lambda8_region2,92,0.587166740446231,0.3394502884909284,0.6962479229791809,0.04110953058321479,1.0,0.34277236287307356,False
noise,8.146810152884804,f1_region_2,λ=2,divtree_lambda2_region2,494,0.2945448617119794,0.3386308289232455,0.6140893714814674,0.0,0.9371404315031713,0.39840402574235867,False
dispersion,0.028130383551941408,precision_region_2,λ=4,divtree_lambda4_region2,64,0.6763109646164444,0.3386250762566912,0.6829906225831399,0.13526176494913575,1.0,0.33917236320782856,False
rareness,0.08831382012299085,fnr_region_2,λ=8,divtree_lambda8_region2,473,0.796322722321744,0.33702336328049665,0.20973782771535576,0.0,1.0,0.41673009671363453,False
rareness,0.08831382012299085,recall_region_2,λ=8,divtree_lambda8_region2,473,0.20367727767825602,0.3370233632804966,0.20973782771535582,0.0,1.0,0.41673009671363453,False
rareness,0.21433751607024035,precision_region_2,λ=8,divtree_lambda8_region2,792,0.4967603146288471,0.33696459346637136,0.7073704155828494,0.1545529649348265,1.0,0.44668270894847406,False
rareness,0.21433751607024035,precision_region_2,λ=4,divtree_lambda4_region2,759,0.5038548008508845,0.3362223776890986,0.7066681873640848,0.15384615384615385,1.0,0.44723907984467964,False
rareness,0.33391271330047,f1_region_2,λ=4,divtree_lambda4_region2,1004,0.3599462702290058,0.3360992562633902,0.43451028883258047,0.0,1.0,0.3769077654089158,False
rareness,0.08831382012299085,fnr_region_2,λ=2,divtree_lambda2_region2,473,0.8165477024975304,0.3358924214502951,0.13018096906012844,0.0,1.0,0.4210176578267515,False
rareness,0.08831382012299085,recall_region_2,λ=2,divtree_lambda2_region2,473,0.1834522975024696,0.3358924214502951,0.13018096906012844,0.0,1.0,0.4210176578267515,False
rareness,0.33391271330047,f1_region_2,λ=8,divtree_lambda8_region2,1004,0.3626548267027927,0.33555659046813135,0.43017102478597524,0.0,1.0,0.3773597443848267,False
rareness,0.08831382012299085,fnr_region_2,λ=0,divtree_lambda0,473,0.8351487410888687,0.3346168699519383,0.08951406649616367,0.0,1.0,0.4269225696109904,False
rareness,0.08831382012299085,recall_region_2,λ=0,divtree_lambda0,473,0.16485125891113114,0.3346168699519383,0.08951406649616368,0.0,1.0,0.42692256961099034,False
rareness,0.08831382012299085,f1_region_2,λ=8,divtree_lambda8_region2,473,0.20968465110874232,0.33386738920741754,0.21621621621621623,0.0,1.0,0.3773597443848267,False
rareness,0.08831382012299085,fnr_region_2,λ=4,divtree_lambda4_region2,473,0.813326976802075,0.33214927281965356,0.15254237288135597,0.0,1.0,0.4158661160922854,False
rareness,0.08831382012299085,recall_region_2,λ=4,divtree_lambda4_region2,473,0.18667302319792492,0.33214927281965356,0.15254237288135594,0.0,1.0,0.4158661160922854,False
rareness,0.08831382012299085,f1_region_2,λ=4,divtree_lambda4_region2,473,0.19791906848993965,0.3305601401647639,0.17618586640851888,0.0,1.0,0.3769077654089158,False
rareness,0.08831382012299085,f1_region_2,λ=0,divtree_lambda0,473,0.16922438069101126,0.33002646770022176,0.11965811965811966,0.0,1.0,0.365592354748749,False
rareness,0.08831382012299085,f1_region_2,λ=2,divtree_lambda2_region2,473,0.1893988050246971,0.32991361483035475,0.1560455536709474,0.0,1.0,0.3714824320098797,False
rareness,0.21433751607024035,fnr_region_2,TwoStep (tuned),twostep_tuned,978,0.8157025201939168,0.3298519630609291,0.18983949004070322,0.0,1.0,0.39211844455319544,False
rareness,0.21433751607024035,recall_region_2,TwoStep (tuned),twostep_tuned,978,0.18429747980608327,0.3298519630609291,0.1898394900407032,0.0,1.0,0.39211844455319544,False
noise,8.146810152884804,f1_region_2,λ=4,divtree_lambda4_region2,494,0.30637277165523374,0.32920274925274395,0.5612290579416548,0.0,0.9325540819842191,0.3938406995679612,False
rareness,0.41677372843092897,f1_region_2,λ=0,divtree_lambda0,981,0.48262368101485337,0.32872800166600896,0.502380232399458,0.0,1.0,0.365592354748749,False
sparsity,4.0,f1_region_2,TwoStep (recall),twostep_recall,1647,0.2696039446551888,0.3271306511642862,0.6050825510056386,0.0,0.8504418616375452,0.4037780391783897,False
dispersion,0.04402631277493798,precision_region_2,λ=8,divtree_lambda8_region2,136,0.6013969334271861,0.3267126619038859,0.6849934202348702,0.08863636363636364,1.0,0.34277236287307356,False
noise,0.00815515817940046,precision_region_2,λ=8,divtree_lambda8_region2,460,0.5744501108065334,0.3256801309402013,0.6402643339267171,0.07935365992919949,1.0,0.3258113248335312,False
sparsity,5.0,f1_region_2,TwoStep (recall),twostep_recall,1741,0.24740374558442563,0.3255772260955414,0.5781406197934021,0.0,0.8516937850093358,0.4037780391783897,False
sparsity,4.0,f1_region_2,TwoStep (tuned),twostep_tuned,1647,0.26646726530804,0.32553716710667724,0.5945426888692595,0.0,0.8480269251652877,0.4064245174016671,False
dispersion,0.264155074578139,precision_region_2,λ=8,divtree_lambda8_region2,862,0.5498105402051576,0.3246961442787496,0.6165392894456883,0.07954777365491651,1.0,0.34277236287307356,False
dispersion,0.264155074578139,precision_region_2,λ=4,divtree_lambda4_region2,826,0.5658955555733417,0.3242525424226594,0.6176124902055583,0.0796938775510204,1.0,0.33917236320782856,False
sparsity,5.0,f1_region_2,λ=0,divtree_lambda0,1741,0.23423014353418,0.3241586296459595,0.5756302521008403,0.0,0.8454593733404142,0.32696038285494566,False
sparsity,5.0,f1_region_2,TwoStep (tuned),twostep_tuned,1741,0.24210562546298586,0.3237395141031501,0.5563355563355563,0.0,0.8516937850093358,0.4064245174016671,False
